id,gps_height,longitude,latitude,basin,region_code,lga,population,public_meeting,permit,extraction_type_class,management,payment,water_quality,quantity,source,source_class,waterpoint_type,year,month,selfbuilt,NaN Counts
73122,1731.0,35.83735311,-3.2453781000000004,0,21,27,80,True,True,0,7,4,5,3,6,1,1,2013,3,1,24
16352,1314.0,33.33253763,-3.10681969,4,18,45,0,True,True,1,7,0,5,1,7,0,4,2011,7,1,23
42721,294.0,36.13590557,-8.93935015,6,4,122,400,True,False,3,7,0,2,1,7,0,6,2011,3,1,24
15116,71.0,39.52595584,-10.03463494,7,23,47,200,True,True,1,7,4,1,1,3,0,4,2013,1,0,24
7837,1717.0,38.21076217,-4.556957,5,3,52,1,True,True,0,7,3,5,1,8,0,1,2011,3,1,24
56907,1397.0,34.65847118,-4.60894564,0,12,109,650,True,True,5,7,3,5,2,3,0,1,2013,1,1,21
46382,137.0,38.82652126,-5.10215138,5,3,80,1,True,False,0,7,0,5,3,8,0,1,2011,3,1,24
64521,1344.0,31.52400815,-2.64014842,4,17,12,0,True,True,1,7,0,1,2,1,0,4,2011,7,0,23
67362,1127.0,34.88135265,-5.800348716882948,4,18,15,0,True,True,3,7,0,5,2,5,1,1,2011,8,1,21
61861,2125.0,31.71033001,-8.02897733,2,14,114,740,True,True,1,7,0,5,1,7,0,4,2013,1,0,24
72139,1369.0,36.63553562,-5.674945200000002,8,20,41,1800,True,True,2,7,4,5,1,3,0,2,2013,2,1,24
3398,249.0,38.38757138,-6.325219270769916,4,16,5,0,True,False,1,11,0,5,1,7,0,4,2013,1,1,21
62911,2576.0,33.59207501,-9.16411665,1,11,100,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,20
48152,981.0,37.60762508,-3.81343889,5,2,84,50,True,False,0,7,3,5,2,8,0,2,2013,2,1,24
48001,1979.0,35.86628741,-8.22694393,6,10,34,100,True,True,0,7,2,5,1,6,1,1,2011,2,0,24
64118,1780.0,37.35961168,-2.87103123,0,1,50,300,True,True,0,7,5,5,2,6,1,1,2013,12,1,24
65793,2134.0,34.51639956,-9.30555986,1,10,91,30,True,True,0,7,5,5,1,8,0,1,2011,12,0,24
61557,1896.0,35.21904144,-8.54384912,6,10,79,0,True,False,1,7,0,5,1,7,0,4,2011,3,1,24
32352,1340.0,36.86842148,-6.208671489188933,4,16,54,0,True,False,1,11,6,5,1,7,0,4,2012,10,0,20
1830,44.0,38.79259635,-6.61217491,8,5,29,1,True,True,2,4,4,5,1,6,1,1,2011,3,1,24
50553,1302.0,33.73073582,-3.59734756,0,16,40,0,True,False,1,11,6,4,2,7,0,4,2012,10,0,23
51961,1302.0,33.54958035,-3.58337194,0,16,105,0,False,False,1,4,0,4,2,7,0,4,2012,10,1,23
38481,1328.0,34.35349791,-8.69011635,6,11,59,0,False,True,0,9,0,1,3,6,1,1,2011,4,1,21
48371,1688.0,34.48200672,-9.82291149,1,10,51,30,True,False,0,7,2,5,1,8,0,1,2011,2,1,24
56540,1069.0,34.02038314,-8.85431536,6,11,59,0,True,True,0,7,0,5,3,6,1,1,2011,4,1,21
18142,1213.0,31.94442994,-3.29462976,3,16,9,0,False,True,1,11,6,5,1,7,0,4,2012,11,0,23
72934,1063.0,33.48332446,-4.2991058,0,13,19,0,True,False,3,4,0,5,1,3,0,6,2012,10,0,23
39300,1309.0,36.00598277,-5.10433961,0,0,42,0,True,False,0,7,0,5,1,8,0,1,2011,4,1,23
40115,183.0,38.43058389,-11.34631248,7,24,87,1,True,True,5,7,0,5,0,3,0,2,2013,1,0,24
3793,1645.0,31.28052235,-7.36237327,2,14,92,120,False,False,1,7,6,5,1,7,0,4,2011,7,1,24
59318,1344.0,31.59052416,-1.84141004,4,17,81,0,True,True,0,7,0,5,1,8,0,1,2011,7,0,23
68070,366.0,38.33425198,-5.06309118,5,3,44,250,True,False,1,7,3,4,1,7,0,4,2011,3,1,24
67527,908.0,35.86452198,-6.44461707,6,0,11,0,True,True,1,7,6,5,0,7,0,4,2011,3,0,23
34898,1666.0,32.88796933,-9.30004547,1,11,62,0,False,False,1,7,5,5,2,7,0,4,2011,8,0,23
26592,825.0,36.27570732,-6.74464483,6,0,76,0,True,True,1,7,0,5,1,7,0,4,2011,3,1,23
67682,1787.0,36.61432969,-3.22875935,5,1,0,150,True,True,0,7,6,5,1,8,0,1,2013,3,1,24
52394,1879.0,36.64363634,-3.23903142,5,1,0,150,True,True,0,7,5,5,1,8,0,1,2013,2,1,24
32218,1717.0,35.02557402,-4.19355046,0,20,63,149,True,True,5,7,4,5,1,3,0,1,2013,2,1,24
69045,1325.0,33.37040039,-3.04993128,4,18,45,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
12808,353.0,38.24230099,-6.07582793,8,5,3,30,True,True,5,10,4,5,1,6,1,1,2011,3,1,24
49250,1309.0,35.8916617,-5.24612455,0,0,42,0,True,False,2,7,4,5,1,3,0,2,2011,3,1,23
64126,1387.0,34.62690973,-8.85412873,6,10,91,63,True,True,0,10,3,5,1,6,1,1,2011,3,1,24
64903,1427.0,36.29494141,-3.3995849,0,1,70,1,False,True,3,3,0,5,3,5,1,1,2013,3,1,21
35165,744.0,36.35135832,-11.19109346,7,9,86,700,True,False,1,3,0,5,2,7,0,4,2013,2,1,24
9543,2173.0,33.71522992,-8.91237603,6,11,60,0,False,False,0,11,5,5,1,6,1,1,2011,4,0,23
64635,253.0,36.69919316,-8.12610972,6,4,35,670,True,True,1,7,3,5,2,7,0,4,2011,3,0,24
47929,1772.0,34.73611374,-9.08179847,6,10,91,75,True,True,0,7,5,5,1,8,0,1,2011,6,1,24
28329,7.0,39.82253872,-7.80725034,6,22,53,50,True,False,1,7,0,5,1,3,0,4,2011,2,1,21
67954,970.0,37.64366629,-3.78707424,5,2,84,43,True,False,0,9,0,5,2,8,0,1,2013,2,0,24
16575,442.0,38.98767344,-10.24341156,7,23,98,340,True,True,0,7,0,5,1,8,0,1,2013,1,1,24
16612,1681.0,31.361951,-8.24561266,3,14,113,170,True,False,1,7,0,5,1,3,0,4,2011,8,1,24
27003,1525.0,35.39514057,-4.33586592,0,20,2,197,True,True,1,7,0,5,1,7,0,4,2013,2,0,24
73324,828.0,36.1306906,-10.46491607,6,9,86,250,True,True,0,7,0,5,1,6,1,2,2013,2,0,24
7043,1160.0,32.74815536,-5.61577244,3,13,107,0,True,True,3,7,0,5,3,0,1,1,2012,10,0,23
22174,696.0,37.54370759,-3.50068748,5,2,84,240,True,False,1,1,0,5,2,7,0,4,2013,2,0,24
19450,279.0,36.89378331,-7.81882698,6,4,35,200,True,True,0,7,3,5,2,6,1,1,2011,3,1,24
35825,741.0,36.74051982,-7.33636009,6,4,36,280,True,True,0,7,0,5,1,6,1,1,2011,3,0,24
9854,1309.0,35.86705548,-5.17647305,0,0,42,0,True,False,2,7,0,5,1,3,0,2,2011,4,1,23
23254,727.0,36.95809117,-11.30830648,7,9,120,1,True,False,5,7,4,5,1,3,0,2,2013,2,0,24
72170,1079.0,33.81978224,-4.18438573,0,13,19,0,True,True,1,7,4,4,2,7,0,4,2012,10,1,23
61999,389.0,39.45899789,-10.68986178,7,8,116,1,True,True,5,7,0,5,3,3,0,1,2013,1,0,24
70354,1393.0,36.10392509,-5.4796794,8,0,11,0,True,True,2,7,6,5,0,3,0,1,2011,3,1,23
6877,1187.0,32.44062347,-3.52218016,3,16,25,0,True,True,5,6,6,6,1,3,0,6,2013,1,1,20
47323,1506.0,34.72724439,-8.86069126,6,10,91,89,True,True,0,10,3,5,0,6,1,1,2011,3,1,24
48624,835.0,36.01682529,-10.74639136,7,9,86,360,True,True,0,7,5,5,0,6,1,1,2013,2,0,24
6148,1315.0,30.4960233,-3.61906312,3,15,30,500,True,False,0,6,6,5,3,5,1,1,2013,2,1,22
59698,313.0,38.62055146,-10.95529328,7,24,87,142,True,True,1,7,0,1,3,7,0,6,2013,1,1,24
67268,1237.0,32.85008291,-3.30136238,4,16,104,0,True,True,1,11,0,3,2,7,0,4,2012,10,0,23
59174,1187.0,32.5187714,-3.9989305,3,16,25,0,True,True,0,7,6,5,0,4,0,2,2012,10,1,22
68916,234.0,37.03627966,-7.79884618,6,4,35,250,True,True,1,4,0,5,2,7,0,4,2011,3,0,24
28358,1092.0,35.39139419,-3.50966817,0,21,27,200,True,True,0,7,4,5,1,8,0,1,2013,3,0,24
57453,1621.0,35.73163673,-3.31126435,0,21,27,150,True,True,0,7,4,5,1,6,1,1,2013,3,0,24
71952,4.0,39.21461786,-8.28530325,6,23,37,356,True,True,3,7,0,4,1,7,0,6,2013,2,1,23
1761,1314.0,33.52374687,-3.4385947,0,16,40,0,True,False,0,3,6,5,3,5,1,1,2012,10,1,23
15234,1213.0,32.06441228,-3.34915799,3,16,9,0,True,True,1,11,6,5,1,7,0,4,2012,10,0,23
60021,1869.0,34.52119973,-9.79731413,1,10,51,90,True,False,0,7,2,5,3,8,0,1,2011,3,1,24
22567,51.0,39.16378702,-6.854541900000001,8,6,20,300,True,False,5,11,4,5,1,3,0,1,2013,3,0,23
17695,2102.0,33.87747295,-9.41129668,1,11,100,0,True,True,0,8,6,5,1,8,0,1,2011,4,1,20
19872,1369.0,34.22230639,-2.99449627,4,16,64,0,True,False,1,11,5,5,1,7,0,4,2011,7,0,23
22828,15.0,38.23938126,-7.77586968,6,22,99,1,True,True,2,7,4,5,2,3,0,2,2011,2,0,24
34896,1275.0,30.22615406,-4.19337016,3,15,28,530,True,False,1,7,0,5,1,7,0,4,2013,1,0,24
35570,1325.0,33.51120801,-2.78278859,4,18,45,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
41325,1194.0,34.03690181,-1.16513731,4,19,97,1,True,False,5,7,4,5,1,2,1,2,2012,10,1,24
8831,1071.0,36.80476363,-3.45212444,5,1,0,150,True,True,0,7,0,5,1,8,0,6,2013,3,1,24
5345,470.0,38.67036908,-4.87840172,5,3,44,600,True,False,0,7,0,5,1,8,0,1,2011,3,1,24
19379,936.0,37.03430682,-3.36673886,5,1,65,150,True,True,0,7,6,5,2,8,0,1,2013,3,1,24
5514,2024.0,34.60540813,-9.29060887,6,10,91,15,True,True,0,7,2,5,1,8,0,1,2011,3,0,24
61654,1344.0,31.58352781,-1.88104149,4,17,81,0,True,True,0,7,0,5,1,8,0,1,2011,7,0,23
40482,1321.0,34.19893772,-3.46146836,0,16,64,0,True,True,2,10,4,5,1,7,0,2,2012,10,1,23
43123,1325.0,33.4338201,-2.90820837,4,18,45,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
40492,2102.0,33.82772922,-9.41251008,1,11,100,0,True,True,0,7,6,5,1,6,1,1,2011,4,1,20
68733,1063.0,33.19022516,-4.21466423,0,13,94,0,False,True,5,8,4,1,2,0,1,1,2012,10,1,23
3952,959.0,35.86632357,-3.3522812000000006,0,1,70,1,False,True,0,10,0,5,1,8,0,1,2013,3,1,21
70288,1309.0,36.14512687,-5.22021295,8,0,42,0,True,False,2,7,0,5,1,3,0,1,2011,4,1,23
30085,1394.0,38.47383457,-4.857017400000001,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,1,24
65837,823.0,32.92164844,-8.60823208,2,11,13,0,True,True,2,7,0,5,1,1,0,1,2011,4,0,23
34752,1187.0,32.60812552,-3.86928325,4,16,25,0,True,True,3,4,6,3,2,7,0,6,2013,2,1,23
2465,1135.0,36.73583456,-3.48008807,5,1,0,200,True,True,0,7,0,5,2,8,0,1,2013,3,1,24
11466,286.0,35.84031629999999,-8.82895766,6,4,35,100,True,True,3,7,0,5,2,7,0,6,2011,3,1,24
22313,1237.0,32.99387218,-2.490689,4,18,22,0,True,False,1,7,3,5,1,7,0,4,2011,7,0,23
30179,946.0,35.9262288,-10.560363,6,9,86,847,True,False,1,11,0,5,0,7,0,4,2013,2,1,24
23505,1321.0,30.59681141,-2.6744562000000003,4,17,89,0,True,False,1,7,0,5,1,7,0,4,2011,7,1,23
48424,401.0,38.36516644,-5.68080534,5,3,18,200,True,True,5,7,4,5,3,3,0,1,2011,3,0,24
11150,1076.0,33.202116700000005,-3.86319071,0,16,104,0,True,True,1,11,0,5,3,7,0,4,2012,10,0,23
70368,1570.0,34.77257549,-4.73622837,0,12,110,63,True,True,1,11,0,6,1,7,0,4,2013,1,1,22
26935,382.0,38.91827923,-10.26383034,7,23,98,530,True,True,0,7,0,5,1,8,0,2,2013,1,1,24
5919,754.0,36.65804855,-6.70918927,8,0,76,0,True,True,1,7,3,5,1,7,0,4,2011,3,0,23
2134,1617.0,35.52087846,-4.23154706,0,20,2,210,True,True,0,7,0,5,1,8,0,1,2013,2,0,24
16652,1290.0,37.03945739,-3.19517549,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
59302,1081.0,33.46569891,-4.70446026,0,13,19,0,True,False,1,7,0,3,1,7,0,4,2012,10,0,23
24210,1536.0,37.48793154,-3.28193519,5,2,73,1,True,True,0,1,0,5,1,6,1,6,2013,3,1,23
6211,1178.0,36.72113386,-3.46679579,5,1,0,200,True,True,0,7,0,5,2,8,0,1,2013,3,1,24
19743,1314.0,33.20152001,-3.72025776,0,16,104,0,True,True,1,11,0,5,1,7,0,4,2012,10,0,23
10760,1325.0,33.49881365,-2.94263614,4,18,45,0,True,True,1,7,0,5,1,3,0,4,2011,7,1,23
48104,228.0,36.99136393,-7.86094699,6,4,35,350,True,True,1,7,3,5,3,7,0,4,2011,3,1,24
50171,1338.0,30.403616,-5.67962638,3,14,75,56,True,True,3,8,0,5,1,3,0,4,2013,1,0,24
63137,440.0,38.82275376,-4.84454985,5,3,68,10,True,True,0,4,3,5,2,8,0,1,2011,3,1,23
38301,1410.0,30.75223253,-3.36452832,3,15,30,350,True,False,0,7,6,5,1,8,0,1,2013,2,1,24
10948,1063.0,32.87597047,-4.206384099999998,3,13,94,0,True,False,1,11,5,5,1,7,0,4,2012,10,1,23
33232,1530.0,34.7109555,-1.76823106,4,19,103,750,True,True,1,7,3,4,1,7,0,4,2012,10,0,23
61415,1220.0,32.91322003,-2.05342264,4,18,121,300,True,True,1,7,0,5,2,7,0,4,2011,7,1,24
69131,383.0,38.58087123,-10.62851574,7,24,57,3000,True,True,1,7,4,4,1,3,0,4,2013,1,1,24
73555,2279.0,34.61400648,-9.548598444816205,3,18,15,0,True,True,1,7,3,5,2,3,0,4,2011,8,1,21
46610,946.0,37.58530386,-3.75021614,5,2,84,40,True,True,0,9,3,5,2,8,0,1,2013,3,1,24
20922,1501.0,34.69597966,-5.03699814,0,12,109,1,True,True,1,7,6,5,2,7,0,6,2013,2,1,21
55743,2576.0,33.56034041,-9.09092201,1,11,100,0,True,True,0,7,0,5,1,8,0,1,2011,8,1,20
19341,28.0,38.84321908,-6.58312227,8,5,3,2,False,True,2,7,0,5,1,6,1,1,2011,2,1,24
9588,1666.0,32.79421888,-9.12042103,2,11,62,0,True,False,1,7,5,5,1,7,0,4,2011,4,0,23
3293,1302.0,33.86579295,-3.33848751,0,16,58,0,True,False,1,11,1,5,1,7,0,4,2012,10,0,23
55490,1630.0,37.59088914,-3.18718104,5,2,96,1,True,True,0,0,3,5,1,8,0,1,2013,2,0,24
67678,797.0,37.34740551,-3.3502403,5,2,74,1,True,True,0,8,4,5,2,8,0,2,2013,2,0,24
36119,112.0,39.18876281,-7.65888299,6,22,99,1530,True,True,2,7,0,5,0,3,0,2,2011,2,1,24
62775,1362.0,36.73193672,-3.37781768,5,1,1,1,True,True,3,9,0,5,1,3,0,6,2013,3,1,21
68162,1294.0,30.47489443,-3.70811334,3,15,30,450,True,False,0,9,6,5,3,5,1,1,2013,2,1,24
66128,477.0,37.90618638,-9.94683886,7,23,49,350,True,True,1,7,4,5,0,3,0,6,2013,1,0,24
12036,173.0,38.35101087,-6.64400617,8,5,3,50,False,True,5,4,4,5,1,6,1,1,2011,3,1,24
15739,1321.0,34.10495503,-3.4205866,0,16,64,0,True,True,3,11,0,0,1,7,0,4,2012,10,1,23
57048,818.0,36.04083816,-10.5245354,6,9,86,200,True,True,0,7,4,5,2,6,1,2,2013,2,0,24
15825,1321.0,30.78835329,-2.38068605,4,17,89,0,True,False,0,7,0,5,0,8,0,1,2011,7,0,23
45590,1654.0,34.70462742,-8.32259921,6,11,59,0,True,True,0,7,2,5,1,6,1,1,2011,3,1,21
18055,310.0,37.795571,-7.04760938,8,4,71,80,True,True,1,7,3,4,3,7,0,4,2011,3,1,24
34073,1302.0,33.44722642,-3.68392348,0,16,105,0,False,False,0,3,4,5,2,5,1,1,2012,10,1,23
14860,1187.0,32.42815945,-3.33075622,3,16,25,0,True,True,1,11,6,3,3,7,0,4,2013,1,1,23
53713,1303.0,36.77067078,-3.37698136,5,1,65,98,True,False,0,7,6,5,1,8,0,1,2013,3,0,24
69327,1482.0,34.60032502,-4.77989368,0,12,109,1,True,True,3,7,6,6,0,7,0,6,2013,1,1,20
60169,296.0,36.67916558,-8.31564157,6,4,122,400,True,True,1,7,3,5,1,7,0,4,2011,3,1,24
26798,1256.0,30.06031119,-4.69393049,3,15,28,450,True,True,0,9,3,5,1,6,1,1,2013,1,1,24
37122,974.0,37.08407,-6.00506008,8,4,36,350,True,True,1,7,1,4,2,7,0,4,2011,4,0,24
45156,1763.0,34.50436344,-9.89212831,1,10,51,1,True,True,0,7,2,5,1,8,0,1,2011,2,1,24
22874,48.0,38.5750937,-6.7975229000000015,8,5,29,400,True,True,2,7,0,5,1,6,1,1,2011,3,1,24
58774,1531.0,34.82583361,-8.18880341,6,11,59,0,True,True,1,10,0,5,2,3,0,4,2011,3,1,21
40092,1237.0,33.33973963,-2.97035714,4,18,45,0,True,True,1,7,0,5,0,7,0,4,2011,8,1,23
17487,1977.0,34.35667818,-9.6105171,1,10,55,0,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
35886,1221.0,35.37578751,-8.75835126,6,4,35,200,True,True,1,7,0,5,2,7,0,4,2011,3,1,24
49892,1391.0,30.63213158,-3.82739331,3,15,30,230,True,False,0,6,6,5,2,8,0,1,2013,2,0,23
66338,457.0,37.42290341,-6.916135700000001,8,4,83,1,True,True,1,7,0,4,1,7,0,4,2011,3,1,24
35481,2576.0,33.34808888,-9.19881262,1,11,60,0,False,False,5,11,5,5,1,6,1,1,2011,4,1,23
4135,1362.0,35.35265658,-5.17881846,0,0,42,0,True,False,2,7,4,5,1,3,0,1,2011,3,1,23
54191,1321.0,30.57090108,-2.62987473,4,17,89,0,True,False,1,7,0,5,1,7,0,4,2011,7,0,23
31349,1039.0,36.67222636,-3.62965193,5,20,108,300,True,True,5,7,4,5,1,3,0,1,2013,2,1,24
72271,1767.0,31.7498392,-8.5344248,2,14,113,420,True,False,1,7,0,5,1,7,0,4,2011,8,1,24
48863,1076.0,34.23099717,-4.21836909,0,12,23,219,True,True,1,10,3,5,1,1,0,4,2013,2,0,24
13758,1321.0,30.96467793,-1.66590979,4,17,26,0,True,True,0,7,0,5,0,8,0,1,2011,7,1,23
33443,1190.0,33.02026237,-2.39164691,4,18,54,0,True,True,1,7,3,4,2,7,0,4,2011,7,0,23
12003,1056.0,31.9160792,-5.25143201,3,13,123,0,True,True,1,7,0,5,1,3,0,4,2012,10,0,23
10845,1693.0,35.14670638,-8.18306336,6,10,79,0,False,True,1,7,0,5,1,1,0,4,2011,3,1,24
47,1547.0,31.98521626,-8.7966666,2,14,113,400,True,False,1,7,0,5,1,3,0,4,2011,8,1,24
70492,1977.0,34.68086633,-9.2406243,6,10,91,175,True,True,0,10,3,5,1,8,0,1,2011,4,1,24
11346,369.0,38.51188187,-5.51807432,5,3,18,200,True,True,5,7,4,5,2,6,1,2,2011,3,1,24
20126,2576.0,33.56061221,-9.2145227,1,11,100,0,True,True,0,7,0,5,2,8,0,1,2011,7,1,20
51000,1321.0,30.50896232,-2.52455324,4,17,89,0,True,False,0,7,0,5,2,8,0,1,2011,7,1,23
64505,1406.0,36.54610185,-4.25642189,0,20,108,150,True,True,5,7,0,4,1,3,0,0,2013,2,0,23
58329,449.0,37.06873712,-6.85937357,8,4,36,480,True,True,1,7,5,5,1,7,0,4,2011,3,0,24
6311,1237.0,33.35264444,-2.578048,4,18,54,0,True,True,2,7,0,5,1,2,1,1,2011,7,1,23
22286,307.0,36.87551656,-7.88181542,6,4,35,340,True,True,0,7,3,5,2,6,1,1,2011,3,1,24
35013,1906.0,35.23190539,-4.039199920564384,4,16,5,0,True,False,1,11,6,5,1,7,0,4,2013,2,1,20
6274,1081.0,32.63319622,-5.05439613,3,13,124,0,True,True,2,7,3,5,2,3,0,1,2012,10,0,23
30904,1187.0,33.46138654,-2.084252173321099,4,18,15,0,True,True,5,7,0,5,2,3,0,2,2011,7,1,21
46606,1477.0,34.61387763,-1.73712329,4,19,103,4000,True,True,1,11,6,4,1,3,0,4,2013,2,0,23
18461,917.0,35.34507312,-10.85916147,7,9,111,0,True,True,0,7,3,5,1,6,1,1,2013,4,1,24
15256,1106.0,37.66043891,-3.21752559,5,2,96,1,True,True,0,0,3,5,2,8,0,1,2013,3,1,24
625,1569.0,34.64076139,-1.78844917,4,19,103,552,False,True,0,1,0,5,1,5,1,1,2012,10,0,23
42122,284.0,36.67894526,-8.30628575,6,4,122,552,True,True,3,7,3,5,1,3,0,4,2011,3,1,24
18277,1113.0,34.25080081,-4.37250045,0,12,23,195,True,True,5,7,4,5,1,3,0,2,2013,2,1,24
68501,1321.0,34.068400700000005,-3.30773241,0,16,58,0,True,False,1,11,1,5,2,7,0,4,2012,10,0,23
8816,1187.0,32.19610911,-2.462244782347206,4,16,5,0,False,False,1,11,0,0,1,7,0,4,2013,2,1,21
62879,1512.0,34.76871642,-5.1327538,0,12,109,250,True,True,5,7,4,5,2,3,0,1,2013,2,1,21
18554,1262.0,35.83908979,-4.15465863,0,20,2,240,True,True,0,7,0,5,1,8,0,1,2013,2,1,24
27712,889.0,35.70756387,-10.78676407,7,9,111,0,True,True,0,7,2,5,1,6,1,1,2013,2,1,24
46935,1267.0,35.00856892,-10.95605062,7,9,61,20,True,True,1,3,0,5,0,7,0,4,2013,3,1,23
57804,69.0,40.11209762,-10.28226352,7,8,78,150,True,False,5,7,4,6,1,3,0,2,2013,2,1,21
57711,1776.0,38.26376826,-4.6680652999999985,5,3,52,1,True,True,0,7,0,5,1,8,0,1,2011,3,0,24
5516,1076.0,33.42517101,-3.79193585,0,16,104,0,True,True,3,7,0,5,1,7,0,6,2012,11,0,23
8305,2099.0,34.64408454,-9.35761371,6,10,91,50,True,True,0,10,3,5,1,8,0,1,2011,3,1,24
57410,10.0,40.32131492,-10.4564688,7,25,77,1000,True,True,5,7,4,4,1,3,0,2,2013,2,1,23
51412,2132.0,33.95582047,-9.5001778,1,11,46,0,True,True,0,7,3,5,0,8,0,1,2011,7,1,23
25863,1674.0,34.94366102,-8.624233967085155,4,16,5,0,True,False,1,11,6,5,1,7,0,4,2012,10,0,20
35994,1688.0,31.23656847,-7.85595471,2,14,92,1,True,True,0,7,2,5,2,6,1,1,2011,7,1,24
55279,1237.0,32.98242637,-3.5704957000000004,4,16,104,0,True,True,3,3,0,5,3,5,1,6,2012,10,0,23
74102,1187.0,32.64295346,-3.8584254,4,16,25,0,True,True,3,4,6,5,2,7,0,6,2013,2,1,23
38277,1097.0,36.60009328,-6.97856157,6,0,76,0,True,True,1,7,0,5,1,7,0,4,2011,3,1,23
1998,1170.0,31.74270096,-1.47231362,4,17,7,0,True,True,0,7,0,5,1,8,0,1,2011,7,1,23
52056,420.0,39.10100761,-10.7892176,7,24,57,1,True,False,2,7,6,5,0,3,0,6,2013,1,0,24
63679,1206.0,37.04160822,-3.22502964,5,2,106,1,True,True,0,9,3,5,1,8,0,1,2013,3,1,24
71762,1082.0,33.51148899,-4.63448062,0,13,19,0,True,False,1,4,0,4,0,7,0,4,2012,10,0,23
71432,679.0,35.92758462,-6.47854966,6,0,11,0,True,True,1,7,0,5,2,7,0,4,2011,3,1,23
45592,6.0,38.83066229,-6.53995349,8,5,3,5,True,True,2,4,0,5,1,6,1,1,2011,2,1,23
13663,1910.0,35.438199,-3.8505672406053604,4,16,5,0,True,False,3,11,6,6,0,7,0,6,2013,2,1,19
62227,2045.0,31.85258165,-8.17876971,2,14,113,200,True,False,0,7,0,5,0,8,0,6,2011,8,1,24
3730,657.0,36.22362832,-11.28689995,7,9,86,300,True,False,1,11,3,5,2,7,0,4,2013,2,1,24
2451,1325.0,33.55666651,-2.78210149,4,18,45,0,True,True,1,7,0,5,1,7,0,4,2011,8,1,23
46418,1314.0,33.52220851,-3.40795562,0,16,40,0,True,True,0,10,6,6,1,3,0,2,2012,10,1,21
45996,1063.0,34.32131632,-4.12409426,0,12,23,145,True,True,3,7,0,5,0,7,0,6,2013,1,1,24
60911,1237.0,33.06134414,-2.52582168,4,18,54,0,True,True,3,7,0,5,3,7,0,6,2011,7,1,23
46089,1513.0,37.16180905,-3.21266668,5,2,16,40,True,True,0,9,4,5,1,8,0,1,2013,4,1,24
65579,1524.0,34.61932338,-1.7468754000000002,4,19,103,550,True,True,0,1,6,5,3,5,1,1,2013,2,0,23
40407,221.0,38.68868865,-9.16322231,7,23,37,212,True,True,3,7,6,4,1,7,0,6,2013,1,1,23
66663,1026.0,37.01706351,-6.03899895,8,4,36,150,True,True,1,7,0,3,1,7,0,4,2011,4,0,24
26597,706.0,34.96590335,-10.21703167,1,10,51,63,True,False,0,7,5,5,0,6,1,1,2011,3,1,24
50540,936.0,36.01839632,-7.28765311,6,10,24,1,True,True,0,7,2,5,3,8,0,1,2011,3,1,24
58133,1685.0,36.73921669,-3.32422104,5,1,0,200,True,True,0,7,0,5,1,8,0,6,2013,3,1,24
1493,1063.0,32.80754298,-4.37193479,3,13,94,0,False,True,1,7,0,5,1,3,0,4,2013,1,1,23
31503,1780.0,31.60477312,-7.96263199,3,14,114,980,False,True,1,1,4,5,0,3,0,4,2013,2,0,24
17910,2333.0,33.90055014,-9.29311097,1,11,100,0,True,True,0,3,6,5,1,8,0,1,2011,4,1,20
19466,1902.0,34.3700274,-9.57712303,1,10,55,0,True,False,0,7,2,5,1,8,0,1,2011,3,1,24
38120,1187.0,32.64487307,-3.77410639,4,16,25,0,True,True,1,11,6,3,0,3,0,4,2013,2,1,23
66553,1153.0,37.6026059,-3.31909706,5,2,73,1,True,True,0,10,3,5,1,8,0,1,2013,3,0,24
31696,1752.0,35.03531882,-4.16567532,0,20,63,111,True,True,5,7,4,5,1,3,0,1,2013,2,1,24
51318,2147.0,33.90823812,-9.40472259,1,11,100,0,True,True,0,8,6,5,1,6,1,1,2011,3,1,20
33584,1428.0,35.97490664,-5.94254108,8,0,14,0,True,False,0,7,0,5,0,8,0,2,2011,4,1,23
48678,1373.0,30.58863531,-2.71923816,4,17,89,0,True,False,1,7,0,5,2,7,0,4,2011,7,0,23
36112,1108.0,37.08661522,-5.737026599999999,8,20,41,1,True,True,5,7,0,5,1,3,0,2,2013,3,1,24
6294,1726.0,36.80401372,-3.3167372000000004,5,1,65,56,True,True,0,7,6,5,2,9,0,1,2013,3,1,23
40612,1840.0,31.42577274,-7.63461171,2,14,92,1,False,False,1,7,0,6,0,7,0,4,2011,7,1,23
62793,1659.0,34.59641723,-9.07327479,6,10,91,36,True,True,0,10,5,5,1,6,1,1,2011,9,1,24
58090,53.0,39.09674464,-6.979910899999999,8,6,20,300,True,False,1,11,0,5,3,7,0,4,2013,3,0,23
2532,1357.0,37.20754504,-5.57232672,8,20,41,1,True,False,0,7,0,5,1,8,0,1,2013,2,0,24
38865,2576.0,33.7107406,-9.21057375,1,11,100,0,True,True,0,7,6,5,1,6,1,1,2011,4,1,20
35462,1314.0,33.57208558,-3.0464021,4,16,58,0,True,False,3,11,0,5,1,7,0,4,2012,10,1,23
51709,1470.0,36.71705888,-3.35589356,5,1,0,150,True,True,0,7,3,5,2,8,0,1,2013,6,1,24
